,pid,firstName,lastName,season,hgt,stre,spd,jmp,endu,ins,dnk,ft,fg,tp,diq,oiq,drb,pss,reb,pos,fuzz,skills,ovr,pot,age,tid,gp,gs,min,usgp,ortg,drtg,obpm,dbpm,ows,dws,vorp,ewa,salary
1989,254,Dwight,Howard,2019,69,70,30,35,25,56,77,27,25,10,55,50,33,35,82,C,1.9100052616660947,"['Di', 'Po', 'R']",47,47,33,29,9,9,230,19.6,116,111,-1.3,-1.7,0.4,0.2,-0.1,0.8,
1990,254,Dwight,Howard,2020,69,70,30,35,25,56,77,27,25,10,55,50,33,35,82,C,1.9100052616660947,"['Di', 'Po', 'R']",47,47,34,13,69,2,1306,14.7,125,103,-1.0,1.2,2.8,2.6,0.7,5.3,
1991,254,Dwight,Howard,2021,69,70,30,35,25,56,77,27,25,10,55,50,33,35,82,C,1.9100052616660947,"['Di', 'Po', 'R']",47,47,35,22,69,6,1196,18.2,113,102,-2.2,0.3,1.3,2.6,0.0,4.3,
1992,254,Dwight,Howard,2022,69,70,30,35,25,56,77,27,25,10,55,50,33,35,82,C,1.9100052616660947,"['Di', 'Po', 'R']",47,47,36,13,60,27,971,14.6,128,109,-0.2,0.0,2.2,1.3,0.4,3.7,
1993,254,Dwight,Howard,2023,69,70,30,35,25,56,77,27,25,10,55,50,33,35,82,C,1.9100052616660947,"['Di', 'Po', 'R']",47,47,37,,,,,,,,,,,,,,
1994,254,Dwight,Howard,2024,69,70,30,35,25,56,77,27,25,10,55,50,33,35,82,C,1.9100052616660947,"['Di', 'Po', 'R']",47,47,38,,,,,,,,,,,,,,
1995,255,Shaedon,Sharpe,2023,44,38,68,70,78,39,68,48,66,58,30,52,43,39,54,SG,0.8350002889031781,[],55,71,20,24,80,15,1779,19,109,121,-1.3,-2.0,0.6,0.6,-0.6,0.9,
1996,255,Shaedon,Sharpe,2024,44,38,74,66,89,49,85,48,70,59,33,58,52,44,65,SG,0.8350002889031781,"['3', 'V']",60,71,21,24,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7100
1997,256,Blake,Griffin,2011,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,62,22,12,82,82,3112,27.3,111,107,3.0,-0.3,6.5,3.4,3.6,16.1,
1998,256,Blake,Griffin,2012,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,60,23,12,66,66,2392,26.6,113,104,3.9,-0.2,6.6,2.6,3.4,14.2,
1999,256,Blake,Griffin,2013,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,55,24,12,80,80,2598,25.4,114,102,3.2,0.8,6.8,3.9,4.0,14.1,
2000,256,Blake,Griffin,2014,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,56,25,12,80,80,2863,29,114,103,3.8,0.7,8.1,4.1,4.7,17.7,
2001,256,Blake,Griffin,2015,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,55,26,12,67,67,2356,28.4,113,106,3.8,0.2,6.6,2.4,3.6,13.2,
2002,256,Blake,Griffin,2016,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,49,27,12,35,35,1170,29.8,108,103,3.4,1.1,2.2,1.6,1.9,6.2,
2003,256,Blake,Griffin,2017,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,50,28,12,61,61,2076,28,115,108,4.2,0.5,5.4,2.4,3.5,11.5,
2004,256,Blake,Griffin,2018,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,49,29,12,33,33,1139,29.3,110,110,3.8,-0.4,2.0,1.0,1.6,5.0,
2005,256,Blake,Griffin,2018,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,49,29,8,25,25,831,28.4,108,109,3.4,0.1,1.1,0.8,1.1,2.9,
2006,256,Blake,Griffin,2019,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,49,30,8,75,75,2622,30.2,113,110,4.9,0.2,5.1,2.9,4.7,12.4,
2007,256,Blake,Griffin,2020,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,49,31,8,18,18,512,28.4,97,115,-1.7,-2.6,-0.4,0.3,-0.3,0.1,
2008,256,Blake,Griffin,2021,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,49,32,8,20,20,626,19.6,101,114,-1.5,-1.1,-0.2,0.5,-0.1,-0.5,
2009,256,Blake,Griffin,2021,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,49,32,2,26,10,560,18.9,121,113,0.3,0.3,1.1,0.6,0.4,1.3,
2010,256,Blake,Griffin,2022,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,49,33,2,56,24,958,16.9,115,113,-0.6,0.1,1.2,0.9,0.3,1.0,
2011,256,Blake,Griffin,2023,55,63,47,43,20,43,61,42,65,51,30,58,42,50,78,FC,3.4200074480162304,['R'],49,49,34,1,41,16,569,12.7,127,111,-1.4,1.5,1.0,0.8,0.3,0.7,
2012,256,Blake,Griffin,2024,55,60,36,42,20,43,56,42,52,48,30,58,42,48,72,FC,3.4200074480162304,['R'],44,44,35,,,,,,,,,,,,,,
2013,257,Hakeem,Olajuwon,1985,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,87,22,10,82,82,2914,23.5,112,103,1.7,0.4,5.3,4.9,3.0,15.2,
2014,257,Hakeem,Olajuwon,1986,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,82,23,10,68,68,2467,25.6,113,102,2.9,1.2,5.3,4.2,3.8,16.7,
2015,257,Hakeem,Olajuwon,1987,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,81,24,10,75,75,2760,26.8,111,99,3.1,2.7,4.9,6.0,5.4,18.1,
2016,257,Hakeem,Olajuwon,1988,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,78,25,10,79,79,2825,26.5,109,98,2.2,2.2,4.4,6.3,4.6,18.0,
2017,257,Hakeem,Olajuwon,1989,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,26,10,82,82,3024,28.2,108,95,2.7,2.9,4.6,7.8,5.7,22.0,
2018,257,Hakeem,Olajuwon,1990,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,27,10,82,82,3124,28.1,104,93,1.8,4.0,2.5,8.7,6.2,21.0,
2019,257,Hakeem,Olajuwon,1991,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,28,10,56,50,2062,25,109,93,2.1,4.0,2.9,5.7,4.3,14.1,
2020,257,Hakeem,Olajuwon,1992,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,29,10,70,69,2636,25.6,110,99,1.9,3.0,4.2,5.6,4.6,17.2,
2021,257,Hakeem,Olajuwon,1993,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,30,10,82,82,3242,28.8,114,96,3.9,3.6,7.9,8.0,7.8,26.9,
2022,257,Hakeem,Olajuwon,1994,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,31,10,80,80,3277,29.8,109,95,3.5,3.3,6.4,7.9,7.3,24.0,
2023,257,Hakeem,Olajuwon,1985,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,84,22,10,82,82,2914,23.5,112,103,1.7,0.4,5.3,4.9,3.0,15.2,
2024,257,Hakeem,Olajuwon,1995,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,32,10,72,72,2853,31.7,110,100,2.8,2.6,5.1,5.6,5.4,21.9,
2025,257,Hakeem,Olajuwon,1996,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,33,10,72,72,2797,31.9,108,101,2.8,2.0,4.5,5.2,4.9,20.7,
2026,257,Hakeem,Olajuwon,1997,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,34,10,78,78,2852,30.4,105,99,1.5,2.0,3.5,5.6,4.0,17.2,
2027,257,Hakeem,Olajuwon,1998,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,35,10,47,45,1633,23.7,105,101,1.2,2.1,2.0,2.5,2.2,8.3,
2028,257,Hakeem,Olajuwon,1999,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,36,10,50,50,1784,25.9,105,96,1.4,1.8,3.2,3.3,2.3,11.1,
2029,257,Hakeem,Olajuwon,2000,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,37,10,44,28,1049,22.7,96,100,-0.8,1.3,0.0,1.6,0.7,3.2,
2030,257,Hakeem,Olajuwon,2001,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,38,10,58,55,1545,21.9,106,98,1.3,1.5,2.4,2.6,1.9,7.8,
2031,257,Hakeem,Olajuwon,2002,76,75,68,48,74,90,92,45,60,35,70,75,68,55,85,C,1.5534790879968072,"['A', 'B', 'Di', 'Dp', 'Po', 'Ps', 'R', 'V']",77,77,39,27,61,37,1378,18.3,91,96,-2.7,2.4,-0.8,2.9,0.6,2.6,
2032,258,Tahaad,Pettiford,2026,34,38,65,58,22,38,39,44,58,55,20,28,48,39,45,PG,0.9495330206427552,[],32,60,20,,,,,,,,,,,,,,
2033,259,Joson,Sanon,2026,44,37,68,58,20,33,55,51,58,47,17,26,41,35,38,GF,2.393247666173208,[],33,61,19,,,,,,,,,,,,,,
2034,260,Deni,Avdija,2021,56,41,58,52,50,37,60,46,59,56,49,59,53,50,77,SF,-3.9947720906546658,[],59,77,20,29,54,32,1257,12,103,113,-3.6,-0.3,0.0,1.2,-0.6,-1.8,
2035,260,Deni,Avdija,2022,56,41,58,52,50,37,60,46,59,56,49,59,53,50,77,SF,-3.9947720906546658,[],59,74,21,29,82,8,1984,16.3,106,113,-2.1,0.4,0.6,1.8,0.1,1.1,
2036,260,Deni,Avdija,2023,56,41,58,52,50,37,60,46,59,56,49,59,53,50,77,SF,-3.9947720906546658,[],59,72,22,29,76,40,2020,16.7,106,114,-2.8,0.5,0.0,2.3,-0.1,0.7,
2037,260,Deni,Avdija,2024,56,41,58,52,56,37,68,46,65,52,49,60,53,52,71,SF,-3.9947720906546658,[],59,66,23,29,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12300
2038,261,Kyle,Kuzma,2018,59,38,51,53,96,71,70,46,92,58,35,77,44,47,72,PF,1.6192576726980716,"['3', 'Po', 'R', 'V']",62,73,22,13,77,37,2401,22.5,105.3,107.5,0.3,-1.0,1.5,2.3,0.8,3.2,
2039,261,Kyle,Kuzma,2019,59,38,51,53,96,71,70,46,92,58,35,77,44,47,72,PF,1.6192576726980716,"['3', 'Po', 'R', 'V']",62,70,23,13,70,68,2314,23.8,108.4,109.7,-0.2,-1.2,1.2,1.9,0.4,2.9,
2040,261,Kyle,Kuzma,2020,59,38,51,53,96,71,70,46,92,58,35,77,44,47,72,PF,1.6192576726980716,"['3', 'Po', 'R', 'V']",62,67,24,13,61,9,1526,22.9,103,109,-1.6,-1.0,0.1,1.9,-0.2,0.5,
2041,261,Kyle,Kuzma,2021,59,38,51,53,96,71,70,46,92,58,35,77,44,47,72,PF,1.6192576726980716,"['3', 'Po', 'R', 'V']",62,67,25,13,68,32,1954,20.3,105,109,-0.3,-0.4,0.4,2.9,0.6,2.1,
2042,261,Kyle,Kuzma,2022,59,38,51,53,96,71,70,46,92,58,35,77,44,47,72,PF,1.6192576726980716,"['3', 'Po', 'R', 'V']",62,64,26,29,66,66,2204,24.2,103,113,0.2,-0.4,0.0,2.0,1.0,4.1,
2043,261,Kyle,Kuzma,2023,59,38,51,53,96,71,70,46,92,58,35,77,44,47,72,PF,1.6192576726980716,"['3', 'Po', 'R', 'V']",62,62,27,29,64,64,2239,27.9,103,117,-0.2,-1.5,-1.0,1.9,0.2,3.1,
2044,261,Kyle,Kuzma,2024,59,31,51,52,81,81,61,46,92,52,35,84,44,45,60,PF,1.6192576726980716,"['Po', 'V']",61,61,28,29,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23000
2045,262,Torrey,Craig,2018,49,52,55,60,40,30,35,52,62,61,60,58,44,45,71,F,1.7874504774152888,['3'],58,58,27,7,39,5,629,11.9,111,112,-2.2,-0.7,0.5,0.4,-0.1,-0.2,
2046,262,Torrey,Craig,2019,49,52,55,60,40,30,35,52,62,61,60,58,44,45,71,F,1.7874504774152888,['3'],58,58,28,7,75,37,1503,12.4,114,110,-2.0,0.2,1.4,1.7,0.0,-0.1,
2047,262,Torrey,Craig,2020,49,52,55,60,40,30,35,52,62,61,60,58,44,45,71,F,1.7874504774152888,['3'],58,58,29,7,58,27,1072,12.6,116,112,-2.0,-0.3,1.1,0.9,-0.1,0.2,
2048,262,Torrey,Craig,2021,49,52,55,60,40,30,35,52,62,61,60,58,44,45,71,F,1.7874504774152888,['3'],58,58,30,16,18,0,201,10.8,113,109,-1.9,1.0,0.1,0.3,0.1,0.0,
2049,262,Torrey,Craig,2021,49,52,55,60,40,30,35,52,62,61,60,58,44,45,71,F,1.7874504774152888,['3'],58,58,30,23,32,8,602,15.5,121,109,0.2,0.5,1.0,0.8,0.4,1.5,
2050,262,Torrey,Craig,2022,49,52,55,60,40,30,35,52,62,61,60,58,44,45,71,F,1.7874504774152888,['3'],58,58,31,11,51,14,1034,13.9,112,117,-1.6,-0.6,0.8,0.4,-0.1,0.2,
2051,262,Torrey,Craig,2022,49,52,55,60,40,30,35,52,62,61,60,58,44,45,71,F,1.7874504774152888,['3'],58,58,31,23,27,2,562,15,106,106,-1.9,0.9,0.2,1.0,0.1,0.3,
2052,262,Torrey,Craig,2023,49,52,53,62,50,30,30,47,69,61,60,59,44,48,73,F,1.7874504774152888,"['3', 'R']",59,59,32,23,79,60,1948,13,116,113,-1.3,0.7,1.5,2.5,0.7,1.1,
2053,262,Torrey,Craig,2024,49,52,53,62,44,30,30,47,59,53,57,52,44,48,73,F,1.7874504774152888,[],56,56,33,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2500
2054,263,Patrick,Ewing,1986,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,75,23,19,50,50,1771,26.5,99,101,-0.1,1.2,0.0,3.1,1.4,6.0,
2055,263,Patrick,Ewing,1987,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,73,24,19,63,63,2206,27.7,102,106,-0.2,0.6,0.6,2.8,1.3,9.1,
2056,263,Patrick,Ewing,1988,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,70,25,19,82,82,2546,26.8,108,101,1.9,2.4,3.4,4.7,4.0,14.3,
2057,263,Patrick,Ewing,1989,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,70,26,19,80,80,2896,23.6,115,103,2.3,2.3,6.2,4.7,4.8,16.6,
2058,263,Patrick,Ewing,1990,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,27,19,82,82,3165,29.4,115,103,3.7,1.8,8.3,5.3,6.0,23.9,
2059,263,Patrick,Ewing,1991,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,28,19,81,81,3104,31.1,107,101,2.5,1.7,4.4,5.6,4.9,20.2,
2060,263,Patrick,Ewing,1992,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,29,19,82,82,3150,27.2,112,98,2.6,2.2,6.1,6.9,5.5,19.1,
2061,263,Patrick,Ewing,1993,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,30,19,81,81,3003,29.7,105,94,1.4,2.0,2.6,8.1,4.0,15.2,
2062,263,Patrick,Ewing,1994,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,31,19,79,79,2972,29.8,108,93,2.5,2.7,5.1,8.0,5.5,18.2,
2063,263,Patrick,Ewing,1995,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,32,19,79,79,2920,30.7,106,98,1.8,1.8,3.1,6.5,4.1,16.4,
2064,263,Patrick,Ewing,1996,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,33,19,76,76,2783,31.5,100,98,0.3,1.3,0.6,6.1,2.5,14.3,
2065,263,Patrick,Ewing,1997,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,34,19,78,78,2887,29.8,104,96,0.9,1.9,2.9,6.9,3.5,15.4,
2066,263,Patrick,Ewing,1998,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,35,19,26,26,848,31.1,103,94,2.4,1.8,1.0,2.0,1.3,5.4,
2067,263,Patrick,Ewing,1999,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,36,19,38,38,1300,28.4,95,91,0.1,1.8,0.2,3.1,1.3,5.7,
2068,263,Patrick,Ewing,2000,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,37,19,62,62,2035,24.3,99,97,-0.6,0.4,0.9,3.9,0.9,6.4,
2069,263,Patrick,Ewing,2001,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,38,20,79,79,2107,20.3,93,102,-2.9,-0.2,-0.5,2.5,-0.6,2.4,
2070,263,Patrick,Ewing,2002,69,67,53,58,70,86,87,40,59,31,62,73,54,50,77,C,-3.3501107931048906,"['Di', 'Po', 'R', 'V']",69,69,39,21,65,4,901,22.7,96,101,-3.2,0.0,0.0,1.3,-0.3,1.7,
2071,264,Serge,Ibaka,2010,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,62,20,20,73,0,1323,16.2,109,101,-2.4,0.9,1.3,2.4,0.2,2.4,
2072,264,Serge,Ibaka,2011,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,61,21,20,82,44,2216,15.7,119,104,-0.2,0.7,4.3,3.2,1.4,6.8,
2073,264,Serge,Ibaka,2012,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,58,22,20,66,66,1792,15.7,113,98,0.1,2.3,3.0,3.2,1.9,6.7,
2074,264,Serge,Ibaka,2013,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,56,23,20,80,80,2486,18.1,117,101,0.9,0.7,5.3,4.1,2.2,9.8,
2075,264,Serge,Ibaka,2014,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,52,24,20,81,81,2666,19.8,115,102,1.1,0.6,5.2,4.4,2.5,10.7,
2076,264,Serge,Ibaka,2015,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,52,25,20,64,64,2116,18.9,109,104,0.5,0.4,2.9,2.7,1.6,5.4,
2077,264,Serge,Ibaka,2016,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,51,26,20,78,78,2500,17.6,108,105,-0.6,0.0,2.5,3.0,0.8,3.0,
2078,264,Serge,Ibaka,2017,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,49,27,21,56,56,1710,20.8,111,109,0.9,-0.2,2.1,1.7,1.2,5.1,
2079,264,Serge,Ibaka,2017,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,49,27,27,23,23,712,20.9,105,108,-0.8,-0.6,0.4,0.8,0.1,0.8,
2080,264,Serge,Ibaka,2018,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,47,28,27,76,76,2093,19.4,109,105,-0.1,0.0,2.1,3.0,1.0,3.3,
2081,264,Serge,Ibaka,2019,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,45,29,27,74,51,2010,22.9,113,105,0.2,0.1,2.8,3.3,1.2,8.2,
2082,264,Serge,Ibaka,2020,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,45,30,27,55,27,1485,24,108,104,0.1,0.1,1.2,2.7,0.8,5.0,
2083,264,Serge,Ibaka,2021,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,45,31,12,41,39,955,20.1,119,110,1.3,-0.5,1.7,1.3,0.7,3.6,
2084,264,Serge,Ibaka,2022,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,45,32,12,35,10,538,19.4,108,109,-1.3,0.3,0.3,0.8,0.1,1.2,
2085,264,Serge,Ibaka,2022,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,45,32,16,19,2,339,15.2,121,112,-1.4,-1.0,0.5,0.4,0.0,0.4,
2086,264,Serge,Ibaka,2023,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,45,33,16,16,0,185,16.1,105,112,-4.6,0.0,0.0,0.2,-0.1,-0.1,
2087,264,Serge,Ibaka,2024,68,70,10,33,10,42,51,52,60,42,50,55,38,40,70,C,4.8350010874286875,"['Di', 'R']",45,45,34,,,,,,,,,,,,,,
2088,265,Dyson,Daniels,2023,49,36,63,55,43,34,40,42,35,44,48,51,46,55,63,G,2.0861662774870275,[],53,70,20,18,59,11,1042,11.6,105,112,-3.4,1.6,-0.1,1.4,0.0,-1.1,
2089,265,Dyson,Daniels,2024,49,43,65,54,49,32,29,42,55,50,55,58,46,54,63,G,2.0861662774870275,[],57,67,21,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6500
2090,266,Darius,Bazley,2020,55,46,55,67,35,47,55,40,36,47,32,55,43,33,68,PF,2.464135564934265,[],49,67,20,20,61,9,1130,15.1,96,108,-2.1,0.5,-0.5,1.5,0.1,-1.1,
2091,266,Darius,Bazley,2021,55,46,55,67,35,47,55,40,36,47,32,55,43,33,68,PF,2.464135564934265,[],49,66,21,20,55,55,1714,22.1,93,114,-3.1,-1.4,-2.3,1.4,-1.0,-1.5,
2092,266,Darius,Bazley,2022,55,46,55,67,35,47,55,40,36,47,32,55,43,33,68,PF,2.464135564934265,[],49,61,22,20,69,53,1924,18.3,101,110,-2.1,0.3,-0.5,2.3,0.1,1.1,
2093,266,Darius,Bazley,2023,55,46,55,67,35,47,55,40,36,47,32,55,43,33,68,PF,2.464135564934265,[],49,59,23,20,36,1,555,15.7,108,111,-1.8,0.8,0.1,0.8,0.1,0.4,
2094,266,Darius,Bazley,2023,55,46,55,67,35,47,55,40,36,47,32,55,43,33,68,PF,2.464135564934265,[],49,59,23,23,7,0,61,22.5,101,106,-3.4,3.3,0.0,0.1,0.0,0.1,
2095,266,Darius,Bazley,2024,55,46,55,67,35,47,55,40,36,47,32,45,43,33,61,PF,2.464135564934265,[],46,51,24,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100
2096,267,Josh,Okogie,2019,42,37,67,68,50,38,80,39,32,48,54,50,45,43,57,SG,0.30567544507243577,[],56,71,20,17,74,52,1757,15.4,101,113,-3.5,0.4,-0.1,1.4,-0.5,-1.0,
2097,267,Josh,Okogie,2020,42,37,67,68,50,38,80,39,32,48,54,50,45,43,57,SG,0.30567544507243577,[],56,68,21,17,62,28,1547,15.1,108,113,-2.4,0.0,0.9,1.2,-0.2,0.8,
2098,267,Josh,Okogie,2021,42,37,67,68,50,38,80,39,32,48,54,50,45,43,57,SG,0.30567544507243577,[],56,67,22,17,59,37,1197,12.1,109,116,-3.9,0.1,0.5,0.8,-0.5,-1.4,
2099,267,Josh,Okogie,2022,42,37,67,68,50,38,80,39,32,48,54,50,45,43,57,SG,0.30567544507243577,[],56,65,23,17,49,6,516,12.1,107,112,-3.7,0.9,0.1,0.5,-0.1,-0.4,
2100,267,Josh,Okogie,2023,42,37,67,70,25,38,93,42,36,51,54,55,52,45,67,SG,0.30567544507243577,[],56,65,24,23,72,26,1350,17.7,114,113,-0.8,0.5,1.1,1.7,0.6,1.9,
2101,267,Josh,Okogie,2024,42,35,66,69,20,36,93,42,30,51,54,55,52,45,66,SG,0.30567544507243577,[],55,57,25,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2800
2102,268,Chris,Duarte,2022,44,40,63,56,25,52,54,58,70,67,45,60,48,40,59,SG,2.1533415881298277,['3'],55,58,25,11,55,39,1541,21.1,104,117,-1.2,-1.1,0.3,0.7,-0.1,1.4,
